subject_id,motion_type,damping_level,trial_index,cycle_index,completion_percentage,cycle_number,ch1_rms_min,ch1_rms_min_pct_change,ch2_rms_min,ch2_rms_min_pct_change,ch1_rms_max,ch1_rms_max_pct_change,ch2_rms_max,ch2_rms_max_pct_change,ch1_total_power_min,ch1_total_power_min_pct_change,ch2_total_power_min,ch2_total_power_min_pct_change,ch1_total_power_max,ch1_total_power_max_pct_change,ch2_total_power_max,ch2_total_power_max_pct_change,ch1_mean_power_freq_min,ch1_mean_power_freq_min_pct_change,ch2_mean_power_freq_min,ch2_mean_power_freq_min_pct_change,ch1_mean_power_freq_max,ch1_mean_power_freq_max_pct_change,ch2_mean_power_freq_max,ch2_mean_power_freq_max_pct_change,ch1_median_power_freq_min,ch1_median_power_freq_min_pct_change,ch2_median_power_freq_min,ch2_median_power_freq_min_pct_change,ch1_median_power_freq_max,ch1_median_power_freq_max_pct_change,ch2_median_power_freq_max,ch2_median_power_freq_max_pct_change
7,1,1,5,0,0.0,0,0.045559973037771824,0.0,0.021162771293462317,0.0,0.1093868317280681,0.0,0.07587378844430795,0.0,0.0005838727805873934,0.0,0.00010739435964604155,0.0,0.003164208920705616,0.0,0.0015472387692726719,0.0,87.2987961564296,0.0,99.27232481508318,0.0,101.54053017464683,0.0,109.58850425534037,0.0,78.125,0.0,82.03125,0.0,97.65625,0.0,101.5625,0.0
7,1,1,5,1,3.8461538461538463,1,0.03731948226879073,-18.08712828286632,0.032236425289048715,52.32610531970977,0.11564494446986638,5.721084195358852,0.09418091130596347,24.128389048469767,0.000331537443304635,-43.21752026681249,0.0002177473286590408,102.75490200482493,0.0036839396088564824,16.425296217007286,0.0023034060743162064,48.87205000679984,81.24638938056343,-6.93297850868521,95.34807535800896,-3.9530145631060964,95.96456277425621,-5.491371170507105,108.43006068049014,-1.0570849403611349,74.21875,-5.0,85.9375,4.761904761904762,97.65625,0.0,101.5625,0.0
7,1,1,5,2,7.6923076923076925,2,0.044991243226073584,-1.2483102464233917,0.03696113811482888,74.65169188993247,0.12964212070319897,18.517118244620914,0.10351886724343601,36.43561151479842,0.0005416373816196083,-7.233664656416251,0.00030002624266499243,179.36871512977183,0.004175649115807169,31.965025712524774,0.002635770003868525,70.35315144717782,76.36742120628016,-12.521793462720442,97.16194720108278,-2.125846874173086,93.59757178764289,-7.822451166388709,105.45891487715461,-3.7682687670997352,62.5,-20.0,85.9375,4.761904761904762,85.9375,-12.0,101.5625,0.0
7,1,1,5,3,11.538461538461538,3,0.030238259316277084,-33.62976907118045,0.018307061010660795,-13.494027994734884,0.12231309001808416,11.817014978686188,0.1116605134986765,47.166123885637184,0.00022059170536539645,-62.21921749058509,6.872983638613202e-05,-36.00237795294184,0.004092245063012427,29.329167749766032,0.0034520190494077745,123.10836038774444,77.14820505527328,-11.627412459351223,93.20476874030524,-6.11203181357958,91.55282616049043,-9.836174773736003,106.90552380816825,-2.4482316511235425,70.3125,-10.0,78.125,-4.761904761904762,93.75,-4.0,89.84375,-11.538461538461538
7,1,1,5,4,15.384615384615385,4,0.032849745672679266,-27.897793869533356,0.02345573794884674,10.834907317137505,0.1189763571133728,8.766617730682553,0.09275280285441949,22.246173225554553,0.00024152873217650472,-58.6333290047329,0.00011857019318191016,10.406350550161822,0.0035171752073322716,11.154961491858272,0.002378621239996538,53.733301364642216,73.0662052901109,-16.303307139328137,83.3673000771371,-16.0216100182732,94.64144802475087,-6.7944121800720705,95.68274262759405,-12.689069644883553,62.5,-20.0,66.40625,-19.047619047619047,89.84375,-8.0,89.84375,-11.538461538461538
7,1,1,5,5,19.230769230769234,5,0.03947421752150914,-13.357680240980924,0.02832738300130058,33.854789660991045,0.12930394541897083,18.207962856457893,0.10193557464400009,34.34886636617826,0.0004027594325721131,-31.019316884934227,0.00015695640541840616,46.14957986221524,0.004201991048911891,32.79752235749498,0.002883121451739813,86.339788596114,75.25514582438251,-13.795895089396456,89.91664720074556,-9.42425558358249,91.672091197533,-9.718719175624148,109.22950481411927,-0.32758859486268316,66.40625,-15.0,74.21875,-9.523809523809524,85.9375,-12.0,105.46875,3.8461538461538463
7,1,1,5,6,23.076923076923077,6,0.044549966629082775,-2.216872270428465,0.02776307333727257,31.18826902339224,0.12036757943164707,10.038454839680092,0.09460950118212431,24.693261166955633,0.0004366196292751828,-25.220074682034245,0.00019217008301187445,78.93871116252579,0.0037864279557479016,19.664284206098863,0.0026186107587164442,69.24412771452234,80.01456808782422,-8.344018920436051,89.48882613011835,-9.85521262163324,89.15955855834025,-12.193132727406152,106.0055729089589,-3.2694408694850594,74.21875,-5.0,78.125,-4.761904761904762,82.03125,-16.0,101.5625,0.0
7,1,1,5,7,26.923076923076923,7,0.0366604349903752,-19.533677160033434,0.02992562689606334,41.40693806632062,0.12509339359840937,14.358731871298048,0.10429166020889902,37.45413580534475,0.0003147012496505631,-46.10105829321855,0.00018659826764389636,73.75052866733508,0.004488860657341788,41.8635990805808,0.0033920272595494667,119.23101507752392,82.67288652762531,-5.2989386251274135,88.4550634949252,-10.896552831121403,94.79453447497389,-6.643648293021539,101.8416257781459,-7.069061239438312,74.21875,-5.0,70.3125,-14.285714285714285,89.84375,-8.0,93.75,-7.6923076923076925
7,1,1,5,8,30.76923076923077,8,0.034651411780244425,-23.943300511797005,0.0298954366872826,41.264280905015546,0.13813820879487854,26.28413001144907,0.10258499669309414,35.20479047700703,0.000314927967013438,-46.0622283682053,0.00021020648113534088,95.73325994787369,0.005081336302570981,60.58788878699727,0.00271323299243743,75.35968244338075,79.24301624523953,-9.227824741998758,86.06031133605403,-13.308858741486585,86.77714389799684,-14.539402395533479,96.45031561765943,-11.98865586035289,70.3125,-10.0,70.3125,-14.285714285714285,78.125,-20.0,93.75,-7.6923076923076925
7,1,1,5,9,34.61538461538461,9,0.03505079668664098,-23.066686941228287,0.035004199102011815,65.40460895509203,0.13415377315327517,22.64161145719701,0.10378762822170527,36.78983262828155,0.0003157767635668967,-45.91685482422799,0.0003221929540105497,200.00919514996656,0.004407294778634629,39.28583380808515,0.003033034587670222,96.0288643165266,73.64384170824785,-15.641629723866544,93.0971212917776,-6.220468327711954,90.98627732625351,-10.394128167580279,98.4026001551279,-10.207187493087229,66.40625,-15.0,82.03125,0.0,85.9375,-12.0,89.84375,-11.538461538461538
