subject_id,motion_type,damping_level,trial_index,cycle_index,completion_percentage,cycle_number,ch1_rms_min,ch1_rms_min_pct_change,ch2_rms_min,ch2_rms_min_pct_change,ch1_rms_max,ch1_rms_max_pct_change,ch2_rms_max,ch2_rms_max_pct_change,ch1_total_power_min,ch1_total_power_min_pct_change,ch2_total_power_min,ch2_total_power_min_pct_change,ch1_total_power_max,ch1_total_power_max_pct_change,ch2_total_power_max,ch2_total_power_max_pct_change,ch1_mean_power_freq_min,ch1_mean_power_freq_min_pct_change,ch2_mean_power_freq_min,ch2_mean_power_freq_min_pct_change,ch1_mean_power_freq_max,ch1_mean_power_freq_max_pct_change,ch2_mean_power_freq_max,ch2_mean_power_freq_max_pct_change,ch1_median_power_freq_min,ch1_median_power_freq_min_pct_change,ch2_median_power_freq_min,ch2_median_power_freq_min_pct_change,ch1_median_power_freq_max,ch1_median_power_freq_max_pct_change,ch2_median_power_freq_max,ch2_median_power_freq_max_pct_change
5,1,2,2,0,0.0,0,0.018046067776319074,0.0,0.005973231260966214,0.0,0.038255762568134684,0.0,0.009289602658402226,0.0,7.649767668551482e-05,0.0,1.0636382416596199e-05,0.0,0.00037611884664702456,0.0,2.5200715894301897e-05,0.0,67.2621111229357,0.0,79.86082441417531,0.0,79.4374229276064,0.0,92.16461084910891,0.0,54.6875,0.0,62.5,0.0,70.3125,0.0,78.125,0.0
5,1,2,2,1,5.263157894736842,1,0.014623713589043725,-18.964542468173192,0.007181845281369013,20.23383940114345,0.03857556046829214,0.8359470016782158,0.01031832531650399,11.073914524980335,6.768656610290571e-05,-11.518141418636741,1.2155023157338651e-05,14.277793720286716,0.0003737368368942184,-0.6333130535842514,2.9195637185206275e-05,15.85241192218537,63.04629389850263,-6.267744431523682,76.38885670513926,-4.347522999549421,72.9784778670756,-8.130859263167475,88.73492454851188,-3.7212616306839066,46.875,-14.285714285714285,62.5,0.0,58.59375,-16.666666666666664,74.21875,-5.0
5,1,2,2,2,10.526315789473683,2,0.018916991725328316,4.82611480686175,0.006944603141371965,16.262083920196734,0.036896209884418225,-3.553850694506621,0.0135288115581795,45.63390982006115,5.32361679227599e-05,-30.40812449557646,1.1412801915862455e-05,7.2996576171874965,0.0003450786216984699,-8.252770427557147,4.5089751390767384e-05,78.92250196337704,59.58389638393001,-11.415363881416297,83.37954191124396,4.40606207471617,76.30419488891948,-3.944272010866117,92.46419675902517,0.32505525402449703,42.96875,-21.428571428571427,70.3125,12.5,66.40625,-5.555555555555555,82.03125,5.0
5,1,2,2,3,15.789473684210526,3,0.016136562525921758,-10.581281606971807,0.008153575217257578,36.501917656184595,0.034458197735151616,-9.926778550602641,0.013842967732065255,49.01571403104758,6.78273205361834e-05,-11.334143107346408,1.9630243174389872e-05,84.557515944146,0.00031436066856234705,-16.419857349673194,5.224943529226649e-05,107.33313891325027,51.958997298603556,-22.751462255418183,71.43284200292334,-10.553337600852524,80.30500309581623,1.092155480673734,89.42412054192685,-2.9734735295185737,39.0625,-28.57142857142857,54.6875,-12.5,66.40625,-5.555555555555555,78.125,0.0
5,1,2,2,4,21.052631578947366,4,0.017981734810620157,-0.3564929850442975,0.00759728091734419,27.18879590332945,0.03324458240746615,-13.099151145512955,0.012770116469214209,37.46676729670392,6.681234808244154e-05,-12.660944779918045,1.4789546030864155e-05,39.04676845567039,0.0002820954569499819,-24.998319157689156,4.02167974282434e-05,59.58593238748734,64.89399294487173,-3.520731268359604,78.68165538122209,-1.476530002793113,73.60783338284047,-7.338593486446065,86.51610300079655,-6.128716647607887,46.875,-14.285714285714285,62.5,0.0,62.5,-11.11111111111111,74.21875,-5.0
5,1,2,2,5,26.31578947368421,5,0.014544727457547472,-19.402234116433,0.008659512994636118,44.97200286257422,0.03336773766051902,-12.777225127612969,0.014895546042606152,60.346428048066,3.9473138254424334e-05,-48.39955935302444,1.6557376710953177e-05,55.6673694349153,0.00028915304728514526,-23.121893554962938,5.749593637586307e-05,128.151996225089,53.19163247613287,-20.918877525396237,73.15545722654414,-8.396316012035763,77.83446940001144,-2.017882086955137,81.59531005771696,-11.467851590775899,39.0625,-28.57142857142857,54.6875,-12.5,66.40625,-5.555555555555555,74.21875,-5.0
5,1,2,2,6,31.57894736842105,6,0.013868383992815415,-23.15010580302607,0.007616704129399429,27.513966840242034,0.035867826178406115,-6.242030558077574,0.012377209550339328,33.23723312476056,4.73885394484627e-05,-38.05231544053424,1.5271034607497244e-05,43.57357614060104,0.00037885015456444384,0.726182147416431,4.247439814759271e-05,68.54441090380509,58.522171023011765,-12.993853380471299,75.02623356807933,-6.053770270417891,86.68355693832912,9.121814056488617,84.99330455351465,-7.780976048751579,42.96875,-21.428571428571427,62.5,0.0,74.21875,5.555555555555555,74.21875,-5.0
5,1,2,2,7,36.84210526315789,7,0.009102706175334886,-49.5585061069099,0.00854605407902498,43.07254659419621,0.031005520304825705,-18.952026509460048,0.014376337780033282,54.757294888497995,2.1537769477976404e-05,-71.84519790513497,1.9785702152530506e-05,86.0190934998577,0.00026504769602490934,-29.530865473048717,5.9303087783983565e-05,135.32302825330652,54.840908774192215,-18.466863649345054,71.77736570913908,-10.1219324547837,85.94596774946373,8.193298047683081,82.22120694420494,-10.788743980249889,46.875,-14.285714285714285,54.6875,-12.5,70.3125,0.0,74.21875,-5.0
5,1,2,2,8,42.10526315789473,8,0.006301129642177408,-65.08308779352998,0.008522635438786922,42.68048676568943,0.031345469269212424,-18.063404922630454,0.013855274572456892,49.148193759666604,1.0141750915852907e-05,-86.7424066255684,1.803967102406435e-05,69.60344520818116,0.00024951059943237433,-33.6617663122497,5.574010311421981e-05,121.1846018502321,50.699348876598144,-24.62420814604766,67.57986901661793,-15.37794718204475,99.45810449247246,25.20308543129788,81.78925169823383,-11.257421970632016,39.0625,-28.57142857142857,50.78125,-18.75,82.03125,16.666666666666664,70.3125,-10.0
5,1,2,2,9,47.368421052631575,9,0.010475276976606301,-41.952578775347014,0.008527552741383115,42.76280908641266,0.031602024548729325,-17.3927731999979,0.013003761746697588,39.98189400421764,3.068588374030952e-05,-59.886515421297716,2.0739217374812363e-05,94.9837507012955,0.00024273306282913967,-35.46373307452555,4.440156118147433e-05,76.19166601340048,56.80816789221556,-15.54209800464538,67.00109495869029,-16.10267556066253,77.55360705742623,-2.3714463545688624,80.41467998834064,-12.74885311457036,35.15625,-35.714285714285715,50.78125,-18.75,62.5,-11.11111111111111,70.3125,-10.0
