subject_id,motion_type,damping_level,trial_index,cycle_index,completion_percentage,cycle_number,ch1_rms_min,ch1_rms_min_pct_change,ch2_rms_min,ch2_rms_min_pct_change,ch1_rms_max,ch1_rms_max_pct_change,ch2_rms_max,ch2_rms_max_pct_change,ch1_total_power_min,ch1_total_power_min_pct_change,ch2_total_power_min,ch2_total_power_min_pct_change,ch1_total_power_max,ch1_total_power_max_pct_change,ch2_total_power_max,ch2_total_power_max_pct_change,ch1_mean_power_freq_min,ch1_mean_power_freq_min_pct_change,ch2_mean_power_freq_min,ch2_mean_power_freq_min_pct_change,ch1_mean_power_freq_max,ch1_mean_power_freq_max_pct_change,ch2_mean_power_freq_max,ch2_mean_power_freq_max_pct_change,ch1_median_power_freq_min,ch1_median_power_freq_min_pct_change,ch2_median_power_freq_min,ch2_median_power_freq_min_pct_change,ch1_median_power_freq_max,ch1_median_power_freq_max_pct_change,ch2_median_power_freq_max,ch2_median_power_freq_max_pct_change
1,1,1,7,0,0.0,0,0.03009838273523463,0.0,0.029719949186963704,0.0,0.08930145572524097,0.0,0.11341753338169688,0.0,0.0002532631958724948,0.0,0.0002502816525279274,0.0,0.002255634826477327,0.0,0.003287962463739792,0.0,57.344206960553,0.0,67.6373217511655,0.0,68.73045206046221,0.0,80.67756548000453,0.0,39.0625,0.0,54.6875,0.0,62.5,0.0,74.21875,0.0
1,1,1,7,1,3.8461538461538463,1,0.040179955699539895,33.49539758660616,0.03478350990765389,17.037582025581834,0.09362137605799296,4.837457908909514,0.10826841863778343,-4.539963610903577,0.0004472830859102572,76.6080082695638,0.00033910561361498865,35.48960149092429,0.002513144364754682,11.416277814769913,0.0029925511881820984,-8.98463041520514,51.155242203443485,-10.792659076036916,75.37885369161219,11.445651217426112,70.52942183457121,2.617427530560169,84.7696878465422,5.072193666468375,39.0625,0.0,70.3125,28.57142857142857,70.3125,12.5,78.125,5.263157894736842
1,1,1,7,2,7.6923076923076925,2,0.035535996394062276,18.066132345583178,0.030585572559052667,2.9126004443798257,0.10648630437903249,19.24363775957377,0.10383004287660406,-8.453270159585422,0.00034965873941613095,38.06141007245538,0.00025720502247557667,2.766231514663958,0.002935407122798764,30.136628870155008,0.0029326115497411223,-10.807632931261834,48.28062273708465,-15.805579506406254,70.9763150780855,4.936613751804074,62.627935380280555,-8.878912472179392,85.36689420898647,5.8124321192415715,39.0625,0.0,66.40625,21.428571428571427,58.59375,-6.25,78.125,5.263157894736842
1,1,1,7,3,11.538461538461538,3,0.03983087469055002,32.33559769948059,0.025492353682648194,-14.224773662028648,0.12211279042135523,36.742217055304025,0.11587015473251015,2.1624710727566123,0.0004459407624961939,76.07799702594863,0.00016902734357476288,-32.46514801723144,0.004031476291040248,78.72912067669618,0.003332540394072831,1.3557919478902802,55.52291306287127,-3.1760730407076685,71.97453017762453,6.412448503527997,64.86858147285827,-5.618863941425347,85.61889283543294,6.124784908951042,42.96875,10.0,58.59375,7.142857142857142,58.59375,-6.25,82.03125,10.526315789473683
1,1,1,7,4,15.384615384615385,4,0.030000279739040105,-0.3259410881225896,0.02608040873183731,-12.246119373322601,0.1318847997410784,47.684938246534415,0.1086789186755512,-4.178026593294256,0.00024183909236529167,-4.51076338504178,0.00015596671952330466,-37.683518568784706,0.004384519937203521,94.3807519611195,0.002844436219142921,-13.48939501250862,50.537478237133094,-11.869950051104984,69.27201149140262,2.4168457560325454,59.84433609844427,-12.928935712805757,84.60762363711912,4.871314762328356,35.15625,-10.0,54.6875,0.0,54.6875,-12.5,78.125,5.263157894736842
1,1,1,7,5,19.230769230769234,5,0.03388983127499615,12.596851376080979,0.024741771250198955,-16.750290875155223,0.10679930617275352,19.594137973908527,0.10796869450400265,-4.804229747579361,0.000289487429687493,14.302999569363111,0.00016348439487128788,-34.679832412787164,0.003072487954048775,36.213890563444835,0.0028168891838149172,-14.327209787823032,51.82039303688042,-9.63273226094557,71.67877670951032,5.97518478512963,60.818128818540266,-11.512107086043128,86.64691818306706,7.39902433538602,39.0625,0.0,54.6875,0.0,54.6875,-12.5,85.9375,15.789473684210526
1,1,1,7,6,23.076923076923077,6,0.030104683202967893,0.020932911208837012,0.024883477885778417,-16.273484422062023,0.10590138690164135,18.588645662702703,0.1187839820248204,4.7315864515085195,0.00025153700401792523,-0.6815802227492322,0.00016752665478885205,-33.064748016173986,0.002803823182231389,24.30306312525682,0.0034584526519304748,5.185283897577224,54.5985080908194,-4.788101562939677,73.52924519648344,8.71105373893137,58.70168604242243,-14.59144486525052,81.73968175376372,1.3164951959568323,42.96875,10.0,54.6875,0.0,54.6875,-12.5,74.21875,0.0
1,1,1,7,7,26.923076923076923,7,0.03710670112838922,23.28470089175361,0.029419700660247707,-1.0102592195806885,0.09167226777773993,2.6548414393079773,0.1108778938832369,-2.239194790026901,0.00037756473058306474,49.07998348609225,0.000279057643805323,11.497443374993162,0.0020927999263139277,-7.219027577158934,0.0032363827932070204,-1.5687426818767238,50.71456370284066,-11.561138620807622,66.96644668207783,-0.991871132265983,58.88030417132524,-14.33156278453078,82.6801330986857,2.4821864749717744,39.0625,0.0,54.6875,0.0,54.6875,-12.5,78.125,5.263157894736842
1,1,1,7,8,30.76923076923077,8,0.03059586195618015,1.6528436937016802,0.02250433022843151,-24.278705569581653,0.09698563912340115,8.604768349804466,0.1010099772645794,-10.939716062560564,0.0002803133941614463,10.680666883225262,0.00014274843591514252,-42.964881974632924,0.002313457295473119,2.563467646316438,0.002936560927077847,-10.687516677494363,50.396828321950544,-12.1152231530232,71.37735277673912,5.529537433982101,63.66673185027477,-7.367506044821128,82.57593799253837,2.3530364373777988,35.15625,-10.0,58.59375,7.142857142857142,62.5,0.0,74.21875,0.0
1,1,1,7,9,34.61538461538461,9,0.03040796842309913,1.0285791452245805,0.02402763139411703,-19.153188173496403,0.09013319464774322,0.9313833864716761,0.11263197927079101,-0.6926214029555389,0.0002589822692009472,2.258154134377909,0.000157318013745028,-37.14360914750879,0.002161067358433011,-4.192499022193403,0.0036786241074731993,11.881572494871527,52.63202879166988,-8.217356937422853,68.47568804194557,1.2395024951821458,59.40921946070809,-13.562012645507165,80.23146947335908,-0.5529368715966149,39.0625,0.0,54.6875,0.0,50.78125,-18.75,74.21875,0.0
